player,team_x,url_x,pass_metric,id_x,headshot_url,team_y,url_y,carry_metric,id_y
Iker Losada,BE,/en/players/41521385/Iker-Losada,0.64,41521385,https://fbref.com/req/202302030/images/headshots/41521385_2022.jpg,BE,/en/players/41521385/Iker-Losada,0.71,41521385
Brian Oliván,ES,/en/players/a3e4bf46/Brian-Olivan,0.64,a3e4bf46,https://fbref.com/req/202302030/images/headshots/a3e4bf46_2022.jpg,ES,/en/players/a3e4bf46/Brian-Olivan,0.7,a3e4bf46
Mauro Arambarri,GE,/en/players/58afe001/Mauro-Arambarri,0.62,58afe001,https://fbref.com/req/202302030/images/headshots/58afe001_2022.jpg,GE,/en/players/58afe001/Mauro-Arambarri,-0.65,58afe001
Óscar de Marcos,AT,/en/players/9f323c71/Oscar-de-Marcos,0.61,9f323c71,https://fbref.com/req/202302030/images/headshots/9f323c71_2022.jpg,AT,/en/players/9f323c71/Oscar-de-Marcos,0.09,9f323c71
Dani Ceballos,RE,/en/players/c0617e2b/Dani-Ceballos,0.61,c0617e2b,https://fbref.com/req/202302030/images/headshots/c0617e2b_2022.jpg,RE,/en/players/c0617e2b/Dani-Ceballos,-0.36,c0617e2b
Miguel,LE,/en/players/6763373d/Miguel,0.58,6763373d,https://fbref.com/req/202302030/images/headshots/6763373d_2022.jpg,LE,/en/players/6763373d/Miguel,0.07,6763373d
Alexander Sørloth,AT,/en/players/e92cd3f7/Alexander-Sorloth,0.57,e92cd3f7,https://fbref.com/req/202302030/images/headshots/e92cd3f7_2022.jpg,AT,/en/players/e92cd3f7/Alexander-Sorloth,0.83,e92cd3f7
Antony,BE,/en/players/99127249/Antony,0.57,99127249,https://fbref.com/req/202302030/images/headshots/99127249_2022.jpg,BE,/en/players/99127249/Antony,0.56,99127249
Diego López,VA,/en/players/c487901c/Diego-Lopez,0.56,c487901c,https://fbref.com/req/202302030/images/headshots/c487901c_2022.jpg,VA,/en/players/c487901c/Diego-Lopez,1.78,c487901c
Arnaut Danjuma,GI,/en/players/f08490a6/Arnaut-Danjuma,0.56,f08490a6,https://fbref.com/req/202302030/images/headshots/f08490a6_2022.jpg,GI,/en/players/f08490a6/Arnaut-Danjuma,4.04,f08490a6
Arnaut Danjuma,GI,/en/players/f08490a6/Arnaut-Danjuma,0.56,f08490a6,https://fbref.com/req/202302030/images/headshots/f08490a6_2022.jpg,VI,/en/players/f08490a6/Arnaut-Danjuma,1.35,f08490a6
Donny van de Beek,GI,/en/players/50dc94ce/Donny-van-de-Beek,0.55,50dc94ce,https://fbref.com/req/202302030/images/headshots/50dc94ce_2022.jpg,GI,/en/players/50dc94ce/Donny-van-de-Beek,0.02,50dc94ce
Ilaix Moriba,CE,/en/players/f4c69aa6/Ilaix-Moriba,0.55,f4c69aa6,https://fbref.com/req/202302030/images/headshots/f4c69aa6_2022.jpg,CE,/en/players/f4c69aa6/Ilaix-Moriba,-0.21,f4c69aa6
Juan Cruz,LE,/en/players/cc2dd8a5/Juan-Cruz,0.54,cc2dd8a5,https://fbref.com/req/202302030/images/headshots/cc2dd8a5_2022.jpg,LE,/en/players/cc2dd8a5/Juan-Cruz,1.12,cc2dd8a5
Thierno Barry,VI,/en/players/52c3244b/Thierno-Barry,0.53,52c3244b,https://fbref.com/req/202302030/images/headshots/52c3244b_2022.jpg,VI,/en/players/52c3244b/Thierno-Barry,1.26,52c3244b
Óscar Mingueza,CE,/en/players/056269d7/Oscar-Mingueza,0.52,056269d7,https://fbref.com/req/202302030/images/headshots/056269d7_2022.jpg,CE,/en/players/056269d7/Oscar-Mingueza,-0.08,056269d7
Daniel Vivian,AT,/en/players/ab7bf91d/Daniel-Vivian,0.52,ab7bf91d,https://fbref.com/req/202302030/images/headshots/ab7bf91d_2022.jpg,AT,/en/players/ab7bf91d/Daniel-Vivian,-0.52,ab7bf91d
